ASSESSMENT_START_TIME;FINDING_UNIQUE_ID;PROVIDER;CHECK_ID;CHECK_TITLE;CHECK_TYPE;STATUS;STATUS_EXTENDED;SERVICE_NAME;SUBSERVICE_NAME;SEVERITY;RESOURCE_TYPE;RESOURCE_DETAILS;RESOURCE_TAGS;DESCRIPTION;RISK;RELATED_URL;REMEDIATION_RECOMMENDATION_TEXT;REMEDIATION_RECOMMENDATION_URL;REMEDIATION_RECOMMENDATION_CODE_NATIVEIAC;REMEDIATION_RECOMMENDATION_CODE_TERRAFORM;REMEDIATION_RECOMMENDATION_CODE_CLI;REMEDIATION_RECOMMENDATION_CODE_OTHER;COMPLIANCE;CATEGORIES;DEPENDS_ON;RELATED_TO;NOTES;PROFILE;ACCOUNT_ID;ACCOUNT_NAME;ACCOUNT_EMAIL;ACCOUNT_ARN;ACCOUNT_ORG;ACCOUNT_TAGS;REGION;RESOURCE_ID;RESOURCE_ARN 
2026-01-12T13:58:26.852659;prowler-aws-cloudwatch_changes_to_network_gateways_alarm_configured-952995844826-us-east-1-952995844826;aws;cloudwatch_changes_to_network_gateways_alarm_configured;Ensure a log metric filter and alarm exist for changes to network gateways.;Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;cloudwatch;;medium;AwsCloudTrailTrail;;;Ensure a log metric filter and alarm exist for changes to network gateways.;Monitoring unauthorized API calls will help reveal application errors and may reduce time to detect malicious activity.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;It is recommended that a metric filter and alarm be established for unauthorized requests.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;;https://docs.bridgecrew.io/docs/monitoring_12#fix---buildtime;https://docs.bridgecrew.io/docs/monitoring_12#procedure;;AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP04 | CIS-1.4: 4.12 | CIS-1.5: 4.12 | CIS-2.0: 4.12 | FedRAMP-Low-Revision-4: ir-4 | FedRamp-Moderate-Revision-4: ac-2-4, au-6-1-3, au-7-1, ca-7-a-b, ir-4-1, ir-4-1, si-4-2, si-4-4, si-4-5, si-4-a-b-c | FFIEC: d5-dr-de-b-1, d5-dr-de-b-3 | HIPAA: 164_308_a_6_i | ISO27001-2013: A.12.4 | MITRE-ATTACK: T1496 | NIST-800-171-Revision-2: 3_6_1, 3_6_2, 3_12_4 | NIST-800-53-Revision-4: ac_2_4, au_6_1, au_6_3, au_7_1, ca_7, ir_4_1, si_4_2, si_4_4, si_4_5, si_4 | NIST-800-53-Revision-5: au_6_1, au_6_5, au_12_3, au_14_a, au_14_b, ca_2_2, ca_7, ca_7_b, pm_14_a_1, pm_14_b, pm_31, sc_36_1_a, si_2_a, si_4_12, si_5_1, si_5_b | NIST-CSF-1.1: ae_5, cm_2, cm_5, cp_4, ra_5 | SOC2: cc_7_2, cc_7_3, cc_7_4;;;;Logging and Monitoring;;952995844826;;;;;;us-east-1;952995844826;arn:aws:iam::952995844826:root
2026-01-12T13:58:26.852659;prowler-aws-cloudwatch_changes_to_network_route_tables_alarm_configured-952995844826-us-east-1-952995844826;aws;cloudwatch_changes_to_network_route_tables_alarm_configured;Ensure a log metric filter and alarm exist for route table changes.;Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;cloudwatch;;medium;AwsCloudTrailTrail;;;Ensure a log metric filter and alarm exist for route table changes.;Monitoring unauthorized API calls will help reveal application errors and may reduce time to detect malicious activity.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;It is recommended that a metric filter and alarm be established for unauthorized requests.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;;https://docs.bridgecrew.io/docs/monitoring_13#fix---buildtime;https://docs.bridgecrew.io/docs/monitoring_13#procedure;;AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP04 | CIS-1.4: 4.13 | CIS-1.5: 4.13 | CIS-2.0: 4.13 | FedRAMP-Low-Revision-4: ir-4 | FedRamp-Moderate-Revision-4: ac-2-4, au-6-1-3, au-7-1, ca-7-a-b, ir-4-1, ir-4-1, si-4-2, si-4-4, si-4-5, si-4-a-b-c | FFIEC: d5-dr-de-b-1, d5-dr-de-b-3 | HIPAA: 164_308_a_6_i | ISO27001-2013: A.12.4 | MITRE-ATTACK: T1496 | NIST-800-171-Revision-2: 3_6_1, 3_6_2, 3_12_4 | NIST-800-53-Revision-4: ac_2_4, au_6_1, au_6_3, au_7_1, ca_7, ir_4_1, si_4_2, si_4_4, si_4_5, si_4 | NIST-800-53-Revision-5: au_6_1, au_6_5, au_12_3, au_14_a, au_14_b, ca_2_2, ca_7, ca_7_b, pm_14_a_1, pm_14_b, pm_31, sc_36_1_a, si_2_a, si_4_12, si_5_1, si_5_b | NIST-CSF-1.1: ae_5, cm_2, cm_5, cp_4, ra_5 | SOC2: cc_7_2, cc_7_3, cc_7_4;;;;Logging and Monitoring;;952995844826;;;;;;us-east-1;952995844826;arn:aws:iam::952995844826:root
2026-01-12T13:58:26.852659;prowler-aws-cloudwatch_changes_to_vpcs_alarm_configured-952995844826-us-east-1-952995844826;aws;cloudwatch_changes_to_vpcs_alarm_configured;Ensure a log metric filter and alarm exist for VPC changes.;Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;cloudwatch;;medium;AwsCloudTrailTrail;;;Ensure a log metric filter and alarm exist for VPC changes.;Monitoring unauthorized API calls will help reveal application errors and may reduce time to detect malicious activity.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;It is recommended that a metric filter and alarm be established for unauthorized requests.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;;https://docs.bridgecrew.io/docs/monitoring_14#fix---buildtime;https://docs.bridgecrew.io/docs/monitoring_14#procedure;;AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP04 | CIS-1.4: 4.14 | CIS-1.5: 4.14 | CIS-2.0: 4.14 | FedRAMP-Low-Revision-4: ir-4 | FedRamp-Moderate-Revision-4: ac-2-4, au-6-1-3, au-7-1, ca-7-a-b, ir-4-1, ir-4-1, si-4-2, si-4-4, si-4-5, si-4-a-b-c | FFIEC: d5-dr-de-b-1, d5-dr-de-b-3 | HIPAA: 164_308_a_6_i | ISO27001-2013: A.12.4 | MITRE-ATTACK: T1496 | NIST-800-171-Revision-2: 3_6_1, 3_6_2, 3_12_4 | NIST-800-53-Revision-4: ac_2_4, au_6_1, au_6_3, au_7_1, ca_7, ir_4_1, si_4_2, si_4_4, si_4_5, si_4 | NIST-800-53-Revision-5: au_6_1, au_6_5, au_12_3, au_14_a, au_14_b, ca_2_2, ca_7, ca_7_b, pm_14_a_1, pm_14_b, pm_31, sc_36_1_a, si_2_a, si_4_12, si_5_1, si_5_b | NIST-CSF-1.1: ae_5, cm_2, cm_5, cp_4, ra_5 | SOC2: cc_7_2, cc_7_3, cc_7_4;;;;Logging and Monitoring;;952995844826;;;;;;us-east-1;952995844826;arn:aws:iam::952995844826:root
2026-01-12T13:58:26.852659;prowler-aws-cloudwatch_log_metric_filter_and_alarm_for_aws_config_configuration_changes_enabled-952995844826-us-east-1-952995844826;aws;cloudwatch_log_metric_filter_and_alarm_for_aws_config_configuration_changes_enabled;Ensure a log metric filter and alarm exist for AWS Config configuration changes.;Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;cloudwatch;;medium;AwsCloudTrailTrail;;;Ensure a log metric filter and alarm exist for AWS Config configuration changes.;Monitoring unauthorized API calls will help reveal application errors and may reduce time to detect malicious activity.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;It is recommended that a metric filter and alarm be established for unauthorized requests.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;;https://docs.bridgecrew.io/docs/monitoring_9#fix---buildtime;https://docs.bridgecrew.io/docs/monitoring_9#procedure;;AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP04 | CIS-1.4: 4.9 | CIS-1.5: 4.9 | CIS-2.0: 4.9 | GDPR: article_25 | ISO27001-2013: A.12.4 | MITRE-ATTACK: T1496 | NIST-CSF-1.1: cm_2, ra_5, sc_4;;;;Logging and Monitoring;;952995844826;;;;;;us-east-1;952995844826;arn:aws:iam::952995844826:root
2026-01-12T13:58:26.852659;prowler-aws-cloudwatch_log_metric_filter_and_alarm_for_cloudtrail_configuration_changes_enabled-952995844826-us-east-1-952995844826;aws;cloudwatch_log_metric_filter_and_alarm_for_cloudtrail_configuration_changes_enabled;Ensure a log metric filter and alarm exist for CloudTrail configuration changes.;Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;cloudwatch;;medium;AwsCloudTrailTrail;;;Ensure a log metric filter and alarm exist for CloudTrail configuration changes.;Monitoring unauthorized API calls will help reveal application errors and may reduce time to detect malicious activity.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;It is recommended that a metric filter and alarm be established for unauthorized requests.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;;https://docs.bridgecrew.io/docs/monitoring_5#fix---buildtime;https://docs.bridgecrew.io/docs/monitoring_5#procedure;;AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP04 | CISA: your-data-2 | CIS-1.4: 4.5 | CIS-1.5: 4.5 | CIS-2.0: 4.5 | ENS-RD2022: op.exp.8.aws.ct.2, op.exp.8.r1.aws.ct.2 | GDPR: article_25 | ISO27001-2013: A.12.4 | MITRE-ATTACK: T1496 | NIST-CSF-1.1: cm_2, ra_5, sc_4;;;;Logging and Monitoring;;952995844826;;;;;;us-east-1;952995844826;arn:aws:iam::952995844826:root
2026-01-12T13:58:26.852659;prowler-aws-cloudwatch_log_metric_filter_authentication_failures-952995844826-us-east-1-952995844826;aws;cloudwatch_log_metric_filter_authentication_failures;Ensure a log metric filter and alarm exist for AWS Management Console authentication failures.;Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;cloudwatch;;medium;AwsCloudTrailTrail;;;Ensure a log metric filter and alarm exist for AWS Management Console authentication failures.;Monitoring unauthorized API calls will help reveal application errors and may reduce time to detect malicious activity.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;It is recommended that a metric filter and alarm be established for unauthorized requests.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;;https://docs.bridgecrew.io/docs/monitoring_6#fix---buildtime;https://docs.bridgecrew.io/docs/monitoring_6#procedure;;AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP04 | CIS-1.4: 4.6 | CIS-1.5: 4.6 | CIS-2.0: 4.6 | ENS-RD2022: op.exp.8.aws.ct.5 | GDPR: article_25 | HIPAA: 164_308_a_5_ii_c, 164_308_a_6_i, 164_308_a_6_ii | ISO27001-2013: A.12.4 | MITRE-ATTACK: T1496 | NIST-CSF-1.1: cm_2, ra_5, sc_4;;;;Logging and Monitoring;;952995844826;;;;;;us-east-1;952995844826;arn:aws:iam::952995844826:root
2026-01-12T13:58:26.852659;prowler-aws-cloudwatch_log_metric_filter_aws_organizations_changes-952995844826-us-east-1-952995844826;aws;cloudwatch_log_metric_filter_aws_organizations_changes;Ensure a log metric filter and alarm exist for AWS Organizations changes.;Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;cloudwatch;;medium;AwsCloudTrailTrail;;;Ensure a log metric filter and alarm exist for AWS Organizations changes.;Monitoring unauthorized API calls will help reveal application errors and may reduce time to detect malicious activity.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;It is recommended that a metric filter and alarm be established for unauthorized requests.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/CloudWatchLogs/organizations-changes-alarm.html;AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP04 | CIS-1.4: 4.15 | CIS-1.5: 4.15 | CIS-2.0: 4.15 | MITRE-ATTACK: T1496;;;;Logging and Monitoring;;952995844826;;;;;;us-east-1;952995844826;arn:aws:iam::952995844826:root
2026-01-12T13:58:26.852659;prowler-aws-cloudwatch_log_metric_filter_disable_or_scheduled_deletion_of_kms_cmk-952995844826-us-east-1-952995844826;aws;cloudwatch_log_metric_filter_disable_or_scheduled_deletion_of_kms_cmk;Ensure a log metric filter and alarm exist for disabling or scheduled deletion of customer created KMS CMKs.;Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;cloudwatch;;medium;AwsCloudTrailTrail;;;Ensure a log metric filter and alarm exist for disabling or scheduled deletion of customer created KMS CMKs.;Monitoring unauthorized API calls will help reveal application errors and may reduce time to detect malicious activity.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;It is recommended that a metric filter and alarm be established for unauthorized requests.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;;https://docs.bridgecrew.io/docs/monitoring_7#fix---buildtime;https://docs.bridgecrew.io/docs/monitoring_7#procedure;;AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP04 | CIS-1.4: 4.7 | CIS-1.5: 4.7 | CIS-2.0: 4.7 | ENS-RD2022: op.exp.10.aws.cmk.4, op.exp.10.aws.cmk.5 | GDPR: article_25 | ISO27001-2013: A.10.1, A.12.4 | MITRE-ATTACK: T1485, T1496 | NIST-CSF-1.1: cm_2, ra_5, sc_4;encryption;;;Logging and Monitoring;;952995844826;;;;;;us-east-1;952995844826;arn:aws:iam::952995844826:root
2026-01-12T13:58:26.852659;prowler-aws-cloudwatch_log_metric_filter_for_s3_bucket_policy_changes-952995844826-us-east-1-952995844826;aws;cloudwatch_log_metric_filter_for_s3_bucket_policy_changes;Ensure a log metric filter and alarm exist for S3 bucket policy changes.;Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;cloudwatch;;medium;AwsCloudTrailTrail;;;Ensure a log metric filter and alarm exist for S3 bucket policy changes.;Monitoring unauthorized API calls will help reveal application errors and may reduce time to detect malicious activity.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;It is recommended that a metric filter and alarm be established for unauthorized requests.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;;https://docs.bridgecrew.io/docs/monitoring_8#fix---buildtime;https://docs.bridgecrew.io/docs/monitoring_8#procedure;;AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP04 | CIS-1.4: 4.8 | CIS-1.5: 4.8 | CIS-2.0: 4.8 | GDPR: article_25 | ISO27001-2013: A.12.4 | MITRE-ATTACK: T1496 | NIST-CSF-1.1: cm_2, ra_5, sc_4;;;;Logging and Monitoring;;952995844826;;;;;;us-east-1;952995844826;arn:aws:iam::952995844826:root
2026-01-12T13:58:26.852659;prowler-aws-cloudwatch_log_metric_filter_policy_changes-952995844826-us-east-1-952995844826;aws;cloudwatch_log_metric_filter_policy_changes;Ensure a log metric filter and alarm exist for IAM policy changes.;Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;cloudwatch;;medium;AwsCloudTrailTrail;;;Ensure a log metric filter and alarm exist for IAM policy changes.;Monitoring unauthorized API calls will help reveal application errors and may reduce time to detect malicious activity.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;It is recommended that a metric filter and alarm be established for unauthorized requests.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;;https://docs.bridgecrew.io/docs/monitoring_4#fix---buildtime;https://docs.bridgecrew.io/docs/monitoring_4#procedure;;AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP04 | CIS-1.4: 4.4 | CIS-1.5: 4.4 | CIS-2.0: 4.4 | ENS-RD2022: op.exp.8.aws.ct.5 | GDPR: article_25 | ISO27001-2013: A.12.4 | MITRE-ATTACK: T1496 | NIST-CSF-1.1: cm_2, ra_5, sc_4;;;;Logging and Monitoring;;952995844826;;;;;;us-east-1;952995844826;arn:aws:iam::952995844826:root
2026-01-12T13:58:26.852659;prowler-aws-cloudwatch_log_metric_filter_root_usage-952995844826-us-east-1-952995844826;aws;cloudwatch_log_metric_filter_root_usage;Ensure a log metric filter and alarm exist for usage of root account.;Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;cloudwatch;;medium;AwsCloudTrailTrail;;;Ensure a log metric filter and alarm exist for usage of root account.;Monitoring unauthorized API calls will help reveal application errors and may reduce time to detect malicious activity.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;It is recommended that a metric filter and alarm be established for unauthorized requests.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;;https://docs.bridgecrew.io/docs/monitoring_3#fix---buildtime;https://docs.bridgecrew.io/docs/monitoring_3#procedure;;AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP04 | CIS-1.4: 4.3 | CIS-1.5: 4.3 | CIS-2.0: 4.3 | ENS-RD2022: op.exp.8.aws.ct.5, op.exp.8.aws.cw.1 | GDPR: article_25 | HIPAA: 164_308_a_6_i, 164_308_a_6_ii | ISO27001-2013: A.12.4 | MITRE-ATTACK: T1496 | NIST-CSF-1.1: cm_2, ra_5, sc_4 | PCI-3.2.1: cw;;;;Logging and Monitoring;;952995844826;;;;;;us-east-1;952995844826;arn:aws:iam::952995844826:root
2026-01-12T13:58:26.852659;prowler-aws-cloudwatch_log_metric_filter_security_group_changes-952995844826-us-east-1-952995844826;aws;cloudwatch_log_metric_filter_security_group_changes;Ensure a log metric filter and alarm exist for security group changes.;Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;cloudwatch;;medium;AwsCloudTrailTrail;;;Ensure a log metric filter and alarm exist for security group changes.;Monitoring unauthorized API calls will help reveal application errors and may reduce time to detect malicious activity.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;It is recommended that a metric filter and alarm be established for unauthorized requests.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;;https://docs.bridgecrew.io/docs/monitoring_10#fix---buildtime;https://docs.bridgecrew.io/docs/monitoring_10#procedure;;AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP04 | CIS-1.4: 4.10 | CIS-1.5: 4.10 | CIS-2.0: 4.10 | GDPR: article_25 | ISO27001-2013: A.12.4 | MITRE-ATTACK: T1496 | NIST-CSF-1.1: cm_2, ra_5, sc_4;;;;Logging and Monitoring;;952995844826;;;;;;us-east-1;952995844826;arn:aws:iam::952995844826:root
2026-01-12T13:58:26.852659;prowler-aws-cloudwatch_log_metric_filter_sign_in_without_mfa-952995844826-us-east-1-952995844826;aws;cloudwatch_log_metric_filter_sign_in_without_mfa;Ensure a log metric filter and alarm exist for Management Console sign-in without MFA.;Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;cloudwatch;;medium;AwsCloudTrailTrail;;;Ensure a log metric filter and alarm exist for Management Console sign-in without MFA.;Monitoring unauthorized API calls will help reveal application errors and may reduce time to detect malicious activity.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;It is recommended that a metric filter and alarm be established for unauthorized requests.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;;https://docs.bridgecrew.io/docs/monitoring_2#fix---buildtime;https://docs.bridgecrew.io/docs/monitoring_2#procedure;;AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP04 | CIS-1.4: 4.2 | CIS-1.5: 4.2 | CIS-2.0: 4.2 | ENS-RD2022: op.exp.8.aws.ct.5 | GDPR: article_25 | ISO27001-2013: A.12.4 | MITRE-ATTACK: T1496 | NIST-CSF-1.1: cm_2, ra_5, sc_4;;;;Logging and Monitoring;;952995844826;;;;;;us-east-1;952995844826;arn:aws:iam::952995844826:root
2026-01-12T13:58:26.852659;prowler-aws-cloudwatch_log_metric_filter_unauthorized_api_calls-952995844826-us-east-1-952995844826;aws;cloudwatch_log_metric_filter_unauthorized_api_calls;Ensure a log metric filter and alarm exist for unauthorized API calls.;Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;cloudwatch;;medium;AwsCloudTrailTrail;;;Ensure a log metric filter and alarm exist for unauthorized API calls.;Monitoring unauthorized API calls will help reveal application errors and may reduce time to detect malicious activity.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;It is recommended that a metric filter and alarm be established for unauthorized requests.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html;;https://docs.bridgecrew.io/docs/monitoring_1#fix---buildtime;https://docs.bridgecrew.io/docs/monitoring_1#procedure;;AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP04 | CIS-1.4: 4.1 | CIS-1.5: 4.1 | CIS-2.0: 4.1 | ENS-RD2022: op.exp.8.aws.ct.5 | GDPR: article_25 | ISO27001-2013: A.12.4 | MITRE-ATTACK: T1496 | NIST-CSF-1.1: cm_2, ra_5, sc_4;;;;Logging and Monitoring;;952995844826;;;;;;us-east-1;952995844826;arn:aws:iam::952995844826:root
2026-01-12T13:58:26.852659;prowler-aws-config_recorder_all_regions_enabled-952995844826-ap-northeast-1-952995844826;aws;config_recorder_all_regions_enabled;Ensure AWS Config is enabled in all regions.;Logging and Monitoring;FAIL;AWS Config recorder 952995844826 is disabled.;config;;medium;Other;;;Ensure AWS Config is enabled in all regions.;The AWS configuration item history captured by AWS Config enables security analysis, resource change tracking and compliance auditing.;https://aws.amazon.com/blogs/mt/aws-config-best-practices/;It is recommended to enable AWS Config in all regions.;https://aws.amazon.com/blogs/mt/aws-config-best-practices/;;https://docs.bridgecrew.io/docs/logging_5-enable-aws-config-regions#terraform;https://docs.bridgecrew.io/docs/logging_5-enable-aws-config-regions#cli-command;https://docs.bridgecrew.io/docs/logging_5-enable-aws-config-regions#aws-console;AWS-Foundational-Security-Best-Practices: config | AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP02 | CIS-1.4: 3.5 | CIS-1.5: 3.5 | CIS-2.0: 3.5 | ENS-RD2022: op.exp.1.aws.cfg.1, op.exp.1.aws.cfg.2, op.exp.3.aws.cfg.1, op.exp.3.r3.aws.cfg.1, op.mon.3.r2.aws.cfg.1, op.mon.3.r6.aws.cfg.1 | GDPR: article_25, article_30 | GxP-EU-Annex-11: 10-change-and-configuration-management, 4.5-validation-development-quality, 4.6-validation-quality-performance | HIPAA: 164_308_a_1_ii_a | ISO27001-2013: A.12.4 | MITRE-ATTACK: T1190, T1078, T1204, T1098, T1136, T1525, T1562, T1110, T1040, T1119, T1530, T1485, T1486, T1491, T1499, T1496, T1498 | NIST-CSF-1.1: cm_2, am_1, ra_5, sc_4, ip_12 | PCI-3.2.1: config | SOC2: cc_2_1, cc_3_1, cc_3_4, cc_8_1;forensics-ready;;;;;952995844826;;;;;;ap-northeast-1;952995844826;arn:aws:iam::952995844826:root
2026-01-12T13:58:26.852659;prowler-aws-config_recorder_all_regions_enabled-952995844826-ap-northeast-2-952995844826;aws;config_recorder_all_regions_enabled;Ensure AWS Config is enabled in all regions.;Logging and Monitoring;FAIL;AWS Config recorder 952995844826 is disabled.;config;;medium;Other;;;Ensure AWS Config is enabled in all regions.;The AWS configuration item history captured by AWS Config enables security analysis, resource change tracking and compliance auditing.;https://aws.amazon.com/blogs/mt/aws-config-best-practices/;It is recommended to enable AWS Config in all regions.;https://aws.amazon.com/blogs/mt/aws-config-best-practices/;;https://docs.bridgecrew.io/docs/logging_5-enable-aws-config-regions#terraform;https://docs.bridgecrew.io/docs/logging_5-enable-aws-config-regions#cli-command;https://docs.bridgecrew.io/docs/logging_5-enable-aws-config-regions#aws-console;AWS-Foundational-Security-Best-Practices: config | AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP02 | CIS-1.4: 3.5 | CIS-1.5: 3.5 | CIS-2.0: 3.5 | ENS-RD2022: op.exp.1.aws.cfg.1, op.exp.1.aws.cfg.2, op.exp.3.aws.cfg.1, op.exp.3.r3.aws.cfg.1, op.mon.3.r2.aws.cfg.1, op.mon.3.r6.aws.cfg.1 | GDPR: article_25, article_30 | GxP-EU-Annex-11: 10-change-and-configuration-management, 4.5-validation-development-quality, 4.6-validation-quality-performance | HIPAA: 164_308_a_1_ii_a | ISO27001-2013: A.12.4 | MITRE-ATTACK: T1190, T1078, T1204, T1098, T1136, T1525, T1562, T1110, T1040, T1119, T1530, T1485, T1486, T1491, T1499, T1496, T1498 | NIST-CSF-1.1: cm_2, am_1, ra_5, sc_4, ip_12 | PCI-3.2.1: config | SOC2: cc_2_1, cc_3_1, cc_3_4, cc_8_1;forensics-ready;;;;;952995844826;;;;;;ap-northeast-2;952995844826;arn:aws:iam::952995844826:root
